order_id,customer_id,order_date,ship_date,delivery_date,customer_name,customer_segment,customer_country,customer_city,customer_region,order_status,total_items,unique_products,product_categories,subtotal,discount_amount,shipping_cost,tax_amount,total_order_value,profit,shipping_method,delivery_status,payment_method,payment_status,sales_channel,customer_acquisition_channel,campaign
ORD1044263,CUST119211,2024-07-31,2024-08-01,2024-08-06,Christopher Weaver,Consumer,United States,Chicago,North America,Delivered,5,3,Beauty & Personal Care,198.23,30.63,5.01,11.73,184.34,54.67,Standard,On Time,PayPal,Paid,Marketplace,Organic Search,
ORD1044264,CUST129058,2025-06-18,2025-06-19,2025-06-26,Jessica Sanders,Corporate,United States,Chicago,North America,Delivered,2,2,Electronics|Books|Sports & Outdoors,28.82,7.46,4.89,1.5,27.75,4.34,Economy,On Time,Credit Card,Paid,Website,Email Marketing,
ORD1044265,CUST113766,2024-04-09,2024-04-11,2024-04-14,Angela Cox,Consumer,United States,Houston,North America,Returned,5,3,Apparel,154.39,0.0,7.46,10.81,172.66,65.82,Standard,,Credit Card,Refunded,Marketplace,Paid Ads,
ORD1044266,CUST116923,03/19/2024,2024-03-21,2024-03-23,Rebecca Tucker,Consumer,Canada,Toronto,North America,Delivered,2,2,Grocery|Apparel,23.75,0.0,5.77,3.09,32.61,6.76,Standard,On Time,PayPal,Paid,Social Media,Email Marketing,LOYALTY_REWARDS
ORD1044267,CUST126332,2024-07-05,2024-07-06,2024-07-07,Clayton Jordan,Corporate,Canada,Vancouver,North America,Delivered,4,3,Home & Kitchen,214.15,0.0,17.28,27.84,259.27,93.46,Express,On Time,Debit Card,Paid,Website,Social Media,LOYALTY_REWARDS
ORD1044268,CUST106782,2026-07-04,2026-07-04,2026-07-11,Michelle Carter,Small Business,United Kingdom,Birmingham,Europe,Delivered,3,3,Electronics|Apparel|Grocery,39.78,10.59,3.32,5.84,38.35,3.55,Economy,On Time,Debit Card,Paid,Mobile App,Email Marketing,SPRING_LAUNCH25
ORD1044269,CUST102484,2024-11-14,2024-11-15,2024-11-18,Kyle Thomas,Consumer,Canada,,North America,Delivered,1,1,Home & Kitchen|Books,42.19,5.15,5.01,4.82,46.87,15.7,Standard,On Time,PayPal,Paid,Website,Social Media,
ORD1044270,CUST121766,2024-10-28,2024-10-29,2024-10-30,Ryan Williams,Consumer,United Kingdom,Birmingham,Europe,Delivered,4,4,Home & Kitchen|Apparel,103.62,0.0,0.0,20.72,124.34,32.4,Express,Delayed,Debit Card,Paid,Website,Organic Search,
ORD1044271,CUST108966,2026-08-16,,,Jennifer Riddle,Consumer,United States,Chicago,North America,Processing,4,3,Apparel|Sports & Outdoors|Books,105.49,0.0,7.14,7.38,120.01,40.64,Standard,Not Shipped,Credit Card,Paid,Mobile App,Social Media,
ORD1044272,CUST122747,2024-04-24,2024-04-26,2024-05-01,Anna Lewis,Consumer,United States,Chicago,North America,Delivered,1,1,Sports & Outdoors|Books,14.13,3.98,,0.71,15.74,2.25,Economy,On Time,PayPal,Paid,Mobile App,Organic Search,
ORD1044273,CUST119612,2025-01-13,2025-01-13,2025-01-14,Wayne Caldwell,Consumer,United States,New York,North America,Delivered,2,2,Books,31.57,,15.16,2.21,48.94,10.69,Express,Delayed,Debit Card,Paid,Mobile App,Email Marketing,BLACKFRIDAY25
ORD1044274,CUST105058,2026-06-02,2026-06-03,2026-06-06,Gregory Clark,Consumer,United States,Houston,North America,Delivered,4,3,Home & Kitchen|Apparel,99.67,0.0,7.18,6.98,113.83,34.35,Standard,Delayed,PayPal,Paid,Marketplace,Social Media,
ORD1044275,CUST109985,2024-05-30,2024-05-31,2024-06-04,Tammie Leonard,Consumer,United States,Houston,North America,Delivered,1,1,Sports & Outdoors|Books,26.91,4.75,4.2,1.55,27.91,3.46,Economy,On Time,Debit Card,Paid,Website,Direct,
ORD1044276,CUST104332,2024-08-01,2024-08-04,2024-08-09,Erin Anderson,Consumer,United States,Houston,North America,Delivered,5,3,Electronics,321.9,51.31,4.62,18.94,294.15,60.57,Economy,On Time,Credit Card,Paid,Mobile App,Paid Ads,
ORD1044277,CUST111336,2025-04-19,2025-04-19,2025-04-24,John Dennis,Consumer,United States,Chicago,North America,Delivered,5,4,Toys & Games,116.56,14.43,6.63,7.15,115.91,41.18,Standard,On Time,paypal,Paid,Website,Social Media,
ORD1044278,CUST129213,2026-05-16,2026-05-16,2026-05-20,Jason Rodgers,Small Business,United States,Los Angeles,North America,Delivered,4,4,Grocery|Toys & Games|Sports & Outdoors,91.3,0.0,7.8,6.39,105.49,26.82,Standard,On Time,,Paid,Marketplace,Paid Ads,
ORD1044279,CUST109898,2025-02-28,,,Jennifer Smith,Consumer,United States,Chicago,North America,Processing,6,4,Toys & Games,97.44,0.0,3.4,6.82,107.66,47.46,Economy,Not Shipped,Credit Card,Paid,Marketplace,Direct,
ORD1044280,CUST127028,2024-01-05,2024-01-05,2024-01-10,John Ho,Corporate,United States,Houston,North America,Delivered,3,2,Beauty & Personal Care|Toys & Games|Sports & Outdoors,116.05,31.01,0.0,5.95,90.99,23.04,Standard,On Time,Bank Transfer,Paid,Mobile App,Organic Search,
ORD1044281,CUST110067,2026-01-07,2026-01-08,2026-01-13,Lisa Miller,Consumer,Germany,Munich,Europe,Delivered,3,2,Toys & Games|Home & Kitchen|Beauty & Personal Care,138.76,0.0,5.39,26.36,170.51,40.39,Standard,On Time,Credit Card,Paid,Mobile App,Organic Search,
ORD1044282,CUST115540,2024-11-01,2024-11-02,2024-11-04,Matthew Morris,Corporate,United States,Los Angeles,North America,Delivered,3,2,Beauty & Personal Care,56.15,7.77,12.6,3.39,64.37,8.05,Express,On Time,Credit Card,Paid,Marketplace,Email Marketing,
ORD1044283,CUST120427,2024-05-22,2024-05-23,2024-05-28,Colleen Phillips,Corporate,Canada,Montreal,North America,Returned,4,4,Sports & Outdoors|Beauty & Personal Care,45.47,0.0,5.11,5.91,56.49,22.02,Standard,,Debit Card,Refunded,Marketplace,Organic Search,
ORD1044284,CUST120599,2025-09-10,2025-09-10,2025-09-15,April Ortega,Corporate,United States,Chicago,North America,Delivered,5,3,Sports & Outdoors|Apparel|Electronics,102.61,12.52,4.07,6.31,100.47,33.23,Economy,On Time,Credit Card,Paid,Website,Social Media,WINTER_CLEAROUT
ORD1044285,CUST113672,2026-08-11,2026-08-11,2026-08-15,Travis Joseph,Corporate,United States,Houston,North America,Delivered,3,2,Beauty & Personal Care|Sports & Outdoors|Grocery,45.3,9.38,6.51,2.51,44.94,10.07,Standard,On Time,PayPal,Paid,Social Media,Paid Ads,
ORD1044286,CUST110357,2025-07-28,2025-07-28,2025-08-02,Isabella Wright,Corporate,United States,Houston,North America,Delivered,4,4,Home & Kitchen,160.08,31.18,0.0,9.02,137.92,42.39,Standard,On Time,PayPal,Paid,Social Media,Organic Search,
ORD1044287,CUST101205,2025-06-07,2025-06-08,2025-06-12,Elizabeth Cruz,Small Business,Canada,Vancouver,North America,Delivered,2,2,Electronics|Toys & Games|Beauty & Personal Care,31.3,0.0,5.07,4.07,40.44,9.99,Standard,On Time,PayPal,Paid,Website,Referral,
ORD1044288,CUST104756,2026-04-24,2026-04-24,2026-04-25,Amanda Hale,Small Business,Germany,Berlin,Europe,Delivered,5,4,Electronics|Grocery|Home & Kitchen,69.63,0.0,15.09,13.23,97.95,22.32,Express,On Time,Credit Card,Paid,Mobile App,Email Marketing,
ORD1044289,CUST123207,2025-06-20,2025-06-22,2025-06-27,Kathleen Mcintyre,Consumer,United States,Houston,North America,Delivered,1,1,Toys & Games|Apparel|Sports & Outdoors,18.88,0.0,7.7,1.32,27.9,6.57,Standard,Delayed,PayPal,Paid,Marketplace,Organic Search,
ORD1044290,CUST127218,2025-07-16,2025-07-19,2025-07-27,Jared Spears,Consumer,Australia,Brisbane,Oceania,Delivered,2,2,Grocery|Apparel,82.43,0.0,4.91,8.24,95.58,31.63,Economy,Delayed,Credit Card,Paid,Website,Paid Ads,
ORD1044291,CUST111961,2026-07-23,2026-07-25,2026-08-01,Tiffany Brown,Small Business,United States,New York,North America,Returned,2,2,Toys & Games,110.99,12.22,3.69,6.91,109.37,35.12,Economy,Returned,CREDIT CARD,Refunded,Website,Paid Ads,SUMMER_SALE24
ORD1044292,CUST107878,2026-08-18,2026-08-18,2026-08-22,Jacob Reyes,Consumer,Canada,Vancouver,North America,Delivered,6,6,Apparel,134.64,18.57,0.0,15.09,131.16,23.16,Standard,On Time,PayPal,Paid,Website,Organic Search,
ORD1044293,CUST111616,2025-12-03,2025-12-05,,Katie Cooper,Corporate,United Kingdom,Birmingham,Europe,Shipped,1,1,Electronics|Books|Home & Kitchen,67.01,19.59,6.13,9.48,63.03,8.14,Standard,In Transit,PayPal,Paid,Mobile App,Social Media,
ORD1044294,CUST120166,2025-09-06,2025-09-06,2025-09-09,Christopher Bell,Consumer,Australia,Melbourne,Oceania,Delivered,2,2,Grocery,178.72,0.0,7.98,17.87,204.57,55.45,Standard,On Time,PayPal,Paid,Social Media,Paid Ads,SUMMER_SALE24
ORD1044295,CUST118467,2025-08-16,,,Dr. Bruce Hamilton,Small Business,United States,Houston,North America,Processing,3,1,Apparel|Toys & Games|Grocery,52.79,4.81,4.87,3.36,56.21,11.99,Economy,Not Shipped,PayPal,Paid,Mobile App,Direct,
ORD1044296,CUST131135,2025-12-19,2025-12-20,2025-12-25,Elizabeth Thomas,Small Business,United States,Chicago,North America,Delivered,1,1,Grocery|Home & Kitchen|Toys & Games,18.69,0.0,6.15,1.31,26.15,9.11,Standard,On Time,Gift Card,Paid,Mobile App,Social Media,
ORD1044297,CUST119178,2025-06-01,2025-06-01,2025-06-06,Timothy Dennis,Consumer,Canada,Toronto,North America,Delivered,7,6,Electronics|Books|Apparel,262.97,41.33,0.0,28.81,250.45,80.89,Economy,On Time,Credit Card,Paid,Website,Organic Search,
ORD1044298,CUST113670,2024-12-03,2024-12-03,2024-12-05,Jennifer Green,Consumer,Germany,Munich,Europe,Delivered,3,3,Beauty & Personal Care,50.75,6.18,7.68,8.47,60.72,11.62,Standard,On Time,Credit Card,Paid,Website,Email Marketing,SPRING_LAUNCH25
ORD1044299,CUST115517,2024-02-24,2024-02-24,2024-02-28,Tanya Torres,Corporate,United States,Los Angeles,North America,Delivered,2,2,Home & Kitchen|Sports & Outdoors,38.45,0.0,5.91,2.69,47.05,17.12,Standard,On Time,Credit Card,Paid,Website,Email Marketing,
ORD1044300,CUST103393,2026-08-15,2026-08-16,2026-08-18,Tiffany Perez,Consumer,United Kingdom,London,Europe,Delivered,3,3,Grocery|Sports & Outdoors,106.81,0.0,7.89,21.36,136.06,42.71,Standard,On Time,Credit Card,Paid,Mobile App,Social Media,WINTER_CLEAROUT
ORD1044301,CUST106470,2026-02-18,2026-02-20,2026-02-23,Thomas Owens,Consumer,United Kingdom,Birmingham,Europe,Delivered,1,1,Beauty & Personal Care,41.63,0.0,5.08,8.33,55.04,20.35,Standard,On Time,Credit Card,Paid,Website,Paid Ads,
ORD1044302,CUST114157,2025-09-24,2025-09-25,2025-09-26,Jade Henderson DDS,Consumer,Germany,Munich,Europe,Delivered,1,1,Electronics|Apparel|Grocery,36.83,0.0,12.77,7.0,56.6,15.69,Express,On Time,Credit Card,Paid,Social Media,Paid Ads,
ORD1044303,CUST127499,2024-06-12,2024-06-13,2024-06-15,Carrie Tyler,Consumer,United States,Houston,North America,Delivered,2,2,Sports & Outdoors|Home & Kitchen,35.35,3.75,15.64,2.21,49.45,8.14,Express,Delayed,Bank Transfer,Paid,Mobile App,Email Marketing,SPRING_LAUNCH25
ORD1044304,CUST118794,2024-09-09,2024-09-09,2024-09-10,Michelle Jackson,Consumer,United States,Chicago,North America,Delivered,4,4,Toys & Games,67.37,6.96,16.48,4.23,81.12,23.24,Express,On Time,Debit Card,Paid,Website,Organic Search,
ORD1044305,CUST105646,2026-07-12,2026-07-12,2026-07-16,Jennifer Smith,Consumer,United States,New York,North America,Delivered,5,5,Home & Kitchen|Sports & Outdoors,59.29,8.16,7.73,3.58,62.44,8.87,Standard,On Time,Credit Card,Paid,Marketplace,Organic Search,
ORD1044306,CUST111013,2024-02-10,2024-02-10,2024-02-13,  Linda Thomas  ,Consumer,Canada,Montreal,North America,Delivered,3,3,Beauty & Personal Care|Home & Kitchen,66.5,0.0,6.48,8.64,81.62,22.81,Standard,On Time,Credit Card,Paid,Website,Social Media,SPRING_LAUNCH25
ORD1044307,CUST129098,2025-08-16,,,Taylor Sullivan,Corporate,United States,Houston,North America,Processing,4,3,Beauty & Personal Care|Electronics|Home & Kitchen,98.64,0.0,-7.55,6.9,113.09,40.14,Standard,Not Shipped,PAYPAL,Paid,Website,Referral,
ORD1044308,CUST126469,2024-12-27,2024-12-28,2024-12-31,Curtis Collins,Consumer,Germany,Hamburg,Europe,Delivered,4,3,Apparel|Books|Electronics,136.26,0.0,7.38,25.89,169.53,40.3,Standard,On Time,Debit Card,Paid,Website,Direct,
ORD1044309,CUST127152,2025-11-22,2025-11-22,2025-11-30,Ashley Ruiz,Consumer,United States,Houston,North America,Returned,3,2,Apparel|Books,45.26,0.0,4.02,3.17,52.45,16.24,Economy,Returned,PayPal,Refunded,Website,Referral,
ORD1044310,CUST104734,2025-01-04,2025-01-05,2025-01-10,Danielle Clark,Corporate,United States,New York,North America,Delivered,4,4,Beauty & Personal Care|Home & Kitchen|Toys & Games,211.58,15.8,6.05,13.7,215.53,77.16,Standard,On Time,Debit Card,Paid,Mobile App,Organic Search,
ORD1044311,CUST119236,2025-12-01,2025-12-01,2025-12-04,Emily Kelly,Corporate,United States,Los Angeles,North America,Returned,3,3,Apparel|Beauty & Personal Care,172.31,42.65,7.78,9.08,146.52,12.49,Standard,Returned,Credit Card,Refunded,Mobile App,Social Media,
ORD1044312,CUST132193,2024-10-11,2024-10-12,2024-10-14,Stacey Calhoun,Consumer,Canada,Toronto,North America,Delivered,3,3,Sports & Outdoors|Beauty & Personal Care,65.85,0.0,13.52,8.56,87.93,29.75,Express,Delayed,credit card,Paid,Website,Organic Search,
ORD1044313,CUST126735,2024-03-11,2024-03-11,2024-03-11,Alex Hunter,Corporate,United States,Chicago,North America,Delivered,4,4,Toys & Games|Beauty & Personal Care,19.41,0.0,22.4,1.36,43.17,7.39,Same-Day,On Time,Credit Card,Paid,Website,Organic Search,
ORD1044314,CUST124102,2025-09-24,2025-09-26,2025-09-28,Joseph Johnson DDS,Consumer,United States,Houston,North America,Delivered,3,3,Apparel|Beauty & Personal Care,57.77,15.8,7.08,2.94,51.99,1.0,Standard,On Time,Debit Card,Paid,Website,Direct,
ORD1044315,CUST126489,2024-06-16,2024-06-16,2024-06-18,Raymond Bush,Consumer,Germany,Berlin,Europe,Delivered,2,2,Grocery,27.06,0.0,12.11,5.14,44.31,10.75,Express,Delayed,Credit Card,Paid,Website,Direct,
ORD1044316,CUST113159,2026-01-17,,,Andrea Burns,Small Business,Germany,Hamburg,Europe,Cancelled,5,4,Toys & Games,120.79,28.01,15.72,17.63,126.13,13.87,Express,Not Shipped,Credit Card,Failed,Social Media,Organic Search,
ORD1044317,CUST115171,2026-06-19,2026-06-19,,Dennis Harris,Consumer,Canada,Montreal,North America,Shipped,4,4,Beauty & Personal Care|Apparel,344.98,24.32,0.0,41.69,362.35,124.05,Same-Day,In Transit,PayPal,Paid,Website,Direct,
ORD1044318,CUST105730,2024-08-11,2024-08-12,2024-08-13,Marcus Dyer DDS,Consumer,United Kingdom,London,Europe,Delivered,2,2,Beauty & Personal Care,156.0,41.54,0.0,22.89,137.35,8.03,Express,Delayed,PayPal,Paid,Website,Social Media,
ORD1044319,CUST119789,2024-11-21,2024-11-22,,Joyce Wilson,Consumer,Germany,Berlin,Europe,Shipped,3,1,Apparel|Home & Kitchen,91.93,0.0,15.76,17.47,125.16,42.45,Express,In Transit,Credit Card,Paid,Mobile App,Organic Search,
ORD1044320,CUST101974,2025-10-08,,,Henry Potts,Consumer,USA,Houston,North America,Processing,2,2,Electronics|Toys & Games|Books,100.53,,16.88,6.63,118.24,22.55,Express,Not Shipped,PayPal,Paid,Mobile App,Organic Search,
ORD1044321,CUST118726,2025-01-08,2025-01-08,,Dawn Davila,Consumer,United Kingdom,Manchester,Europe,Shipped,3,3,Toys & Games|Electronics|Books,91.32,24.2,6.47,13.42,87.01,2.78,Standard,In Transit,PayPal,Paid,Website,Referral,
ORD1044322,CUST122667,2024-11-20,2024-11-22,2024-11-26,Michael Garcia,Small Business,United States,New York,North America,Delivered,4,3,Books|Beauty & Personal Care,89.38,0.0,6.42,6.26,102.06,32.51,Standard,On Time,Credit Card,Pending,Website,Email Marketing,SPRING_LAUNCH25
ORD1044323,CUST115085,2024-07-11,2024-07-12,2024-07-14,Robert Marshall,Consumer,United States,Los Angeles,North America,Delivered,1,1,Home & Kitchen|Apparel,63.89,4.91,6.48,4.13,69.59,14.04,Standard,On Time,Debit Card,Paid,Social Media,Social Media,SPRING_LAUNCH25
ORD1044324,CUST120174,2026-01-01,,,Bryan Hart MD,Corporate,United States,New York,North America,Processing,1,1,Electronics|Toys & Games|Home & Kitchen,62.21,,4.75,4.35,71.31,27.49,Economy,Not Shipped,PayPal,Paid,Mobile App,Organic Search,
ORD1044325,CUST108113,02/22/2026,,,Samuel Harmon,Small Business,United States,Chicago,North America,Cancelled,5,5,Home & Kitchen|Books,114.77,0.0,24.41,8.03,147.21,56.98,Same-Day,Not Shipped,Gift Card,Refunded,Marketplace,Email Marketing,SPRING_LAUNCH25
ORD1044326,CUST103622,2025-01-29,,,Sarah Morgan,Consumer,United States,Chicago,North America,Processing,3,2,Electronics|Books|Beauty & Personal Care,68.35,11.97,12.85,3.95,73.18,18.65,Express,Not Shipped,Credit Card,Pending,Social Media,Organic Search,
ORD1044327,CUST128697,2025-04-08,2025-04-11,2025-04-19,Ryan Moreno,Corporate,Australia,Sydney,Oceania,Delivered,5,4,Grocery|Beauty & Personal Care|Sports & Outdoors,82.9,0.0,4.14,8.29,95.33,25.19,Economy,On Time,Credit Card,Paid,Website,Direct,
ORD1044328,CUST108147,2024-06-24,,,Jennifer Chavez,Consumer,Canada,Montreal,North America,Cancelled,1,1,Home & Kitchen|Apparel|Toys & Games,27.95,0.0,7.08,3.63,38.66,8.89,Standard,Not Shipped,Credit Card,Refunded,Website,Paid Ads,
ORD1044329,CUST120180,2025-11-20,,,Shane Harvey,Consumer,United States,Houston,North America,Processing,5,4,Electronics,55.56,0.0,3.61,3.89,63.06,17.39,Economy,Not Shipped,Bank Transfer,Pending,Marketplace,Paid Ads,
ORD1044330,CUST107217,2025-04-08,2025-04-11,,Cheryl Cooper,Corporate,United States,Chicago,North America,Shipped,2,2,Electronics|Grocery,65.9,0.0,4.8,4.61,75.31,19.45,Economy,In Transit,Debit Card,Paid,Mobile App,Referral,
ORD1044331,CUST124957,2026-08-05,,,Stephanie Taylor,Consumer,United States,New York,North America,Processing,3,2,Grocery,50.01,0.0,6.33,3.5,59.84,24.67,Standard,Not Shipped,Credit Card,Pending,Mobile App,Organic Search,
ORD1044332,CUST120673,2024-09-19,2024-09-20,2024-09-24,Stephanie Hansen,Consumer,United States,Chicago,North America,Delivered,5,4,Grocery|Apparel,113.03,0.0,0.0,7.91,120.94,36.14,Standard,On Time,DEBIT CARD,Paid,Marketplace,Organic Search,
ORD1044333,CUST109211,2025-12-02,2025-12-04,2025-12-09,Amanda White,Consumer,Canada,Vancouver,North America,Delivered,4,3,Books|Grocery|Electronics,78.89,0.0,4.93,10.26,94.08,36.34,Economy,On Time,Debit Card,Paid,Social Media,Organic Search,
ORD1044334,CUST123281,2024-01-22,,,Amanda Wilcox,Corporate,Germany,Hamburg,Europe,Cancelled,3,3,Grocery,95.73,0.0,13.63,18.19,127.55,37.31,Express,Not Shipped,Debit Card,Refunded,Website,Direct,
ORD1044335,CUST129844,2025-04-03,2025-04-05,2025-04-10,Joseph Obrien,Corporate,United States,Houston,North America,Delivered,3,2,Sports & Outdoors,22.93,5.37,6.36,1.23,25.15,1.51,Standard,On Time,PayPal,Paid,Social Media,Paid Ads,
ORD1044336,CUST106964,2024-03-23,2024-03-23,2024-03-25,Anthony Brock,Consumer,United States,Chicago,,Returned,3,2,Toys & Games|Beauty & Personal Care,108.12,0.0,,7.57,115.69,35.47,Standard,Returned,Gift Card,Refunded,Mobile App,Paid Ads,
ORD1044337,CUST108396,2026-01-22,2026-01-22,2026-01-27,Melanie Marsh,Consumer,United States,Los Angeles,North America,Delivered,5,2,Electronics|Home & Kitchen|Beauty & Personal Care,181.57,0.0,0.0,12.71,194.28,81.01,Standard,On Time,Debit Card,Paid,Mobile App,Paid Ads,SPRING_LAUNCH25
ORD1044338,CUST102807,2026-06-01,,,Monica Frazier,Consumer,United Kingdom,London,Europe,Cancelled,3,3,Home & Kitchen,141.63,0.0,0.0,28.33,169.96,68.03,Standard,Not Shipped,Bank Transfer,Refunded,Mobile App,Paid Ads,
ORD1044339,CUST118843,2024-07-11,2024-07-12,,Allen Vargas,Consumer,Canada,Montreal,North America,Shipped,6,5,Sports & Outdoors|Grocery|Beauty & Personal Care,70.3,18.99,6.94,6.67,64.92,5.33,Standard,,PayPal,Paid,Website,Organic Search,
ORD1044340,CUST125835,2024-12-23,2024-12-23,2024-12-24,Jose Mcmahon,Consumer,United States,Houston,North America,Delivered,3,1,Apparel,85.6,0.0,16.33,5.99,107.92,24.31,Express,On Time,Credit Card,Paid,Mobile App,Paid Ads,
ORD1044341,CUST110688,2026-01-30,2026-01-30,2026-02-01,Amanda Pham,Consumer,Germany,Munich,Europe,Delivered,2,2,Books|Toys & Games|Grocery,23.34,0.0,5.12,4.43,32.89,10.48,Standard,,Debit Card,Paid,Website,Organic Search,
ORD1044342,CUST118617,2024-10-31,2024-11-02,2024-11-05,Thomas York,Consumer,United States,New York,North America,Returned,3,2,Electronics,82.99,0.0,6.18,5.81,94.98,23.52,Standard,Returned,Credit Card,Refunded,Website,Organic Search,
ORD1044343,CUST123219,2025-01-17,2025-01-18,2025-01-20,Jennifer Robbins,Consumer,United States,Chicago,North America,Delivered,4,3,Beauty & Personal Care,64.86,0.0,14.7,4.54,84.1,22.42,Express,On Time,Gift Card,Paid,Website,Paid Ads,
ORD1044344,CUST103931,2026-04-19,2026-04-20,,James White,Small Business,Australia,Melbourne,Oceania,Shipped,5,5,Beauty & Personal Care|Toys & Games,100.09,5.72,0.0,9.44,103.81,23.52,Standard,In Transit,PayPal,Paid,Website,Referral,
ORD1044345,CUST125352,2026-05-04,2026-05-06,2026-05-12,Dr. Robert Grimes,Corporate,United States,New York,North America,Delivered,5,4,Home & Kitchen|Electronics,47.44,0.0,4.23,3.32,54.99,19.42,Economy,On Time,Debit Card,Paid,Website,Paid Ads,
ORD1044346,CUST119497,2024-10-18,2024-10-19,2024-10-24,Patricia Woods,Consumer,Germany,Munich,Europe,Delivered,2,2,Apparel|Home & Kitchen,211.62,11.86,6.63,37.95,244.34,92.78,Standard,On Time,Debit Card,Paid,Mobile App,Referral,
ORD1044347,CUST115984,2024-03-01,2024-03-01,2024-03-03,  Angelica Hammond  ,Small Business,United States,New York,North America,Delivered,2,2,Sports & Outdoors,69.48,19.05,12.56,3.53,66.52,0.9,Express,On Time,Credit Card,Paid,Website,Social Media,BLACKFRIDAY25
ORD1044348,CUST103120,2024-04-29,2024-04-30,2024-05-02,Cynthia Pineda,Consumer,Canada,Toronto,North America,Delivered,1,1,Toys & Games|Sports & Outdoors|Electronics,17.79,0.0,17.06,2.31,37.16,8.57,Express,Delayed,Bank Transfer,Paid,Website,Referral,
ORD1044349,CUST119390,02/10/2025,2025-02-11,2025-02-13,Isaiah Khan,Consumer,United States,Los Angeles,North America,Delivered,2,2,Beauty & Personal Care|Home & Kitchen|Electronics,40.69,0.0,6.29,2.85,49.83,14.09,Standard,On Time,Debit Card,Paid,Website,Organic Search,
ORD1044350,CUST126336,2026-04-23,2026-04-25,2026-05-01,Dennis Leblanc,Consumer,Germany,Munich,Europe,Delivered,2,2,Sports & Outdoors|Home & Kitchen,66.8,0.0,3.82,12.69,83.31,19.86,Economy,On Time,Credit Card,Paid,Website,Paid Ads,
ORD1044351,CUST125049,2025-12-17,2025-12-18,2025-12-19,Samantha Lambert,Small Business,Australia,Brisbane,Oceania,Delivered,3,3,Sports & Outdoors,47.04,0.0,12.31,4.7,64.05,18.94,Express,On Time,Credit Card,Paid,Marketplace,Direct,
ORD1044352,CUST115215,2024-01-21,,,Elizabeth Howard,Consumer,United States,Los Angeles,North America,Cancelled,5,3,Grocery|Toys & Games,74.11,0.0,7.52,5.19,86.82,25.78,Standard,Not Shipped,Credit Card,Refunded,Website,Referral,
ORD1044353,CUST105568,2024-02-08,,,  Richard Reed  ,Consumer,United States,Los Angeles,North America,Processing,2,2,Toys & Games,36.04,9.2,7.17,1.88,35.89,1.47,Standard,Not Shipped,Credit Card,Pending,Website,Paid Ads,
ORD1044354,CUST124836,2026-04-17,,,Angel Vincent,Small Business,United Kingdom,Manchester,Europe,Processing,4,3,Books|Sports & Outdoors|Electronics,138.82,0.0,4.9,27.76,171.48,39.98,Economy,Not Shipped,Credit Card,Pending,Mobile App,Social Media,
ORD1044355,CUST105684,2026-07-22,2026-07-22,,Alexandria Ferguson,Consumer,United Kingdom,Manchester,Europe,Shipped,3,2,Apparel|Toys & Games,77.95,22.2,16.09,11.15,82.99,2.96,Express,In Transit,PayPal,Paid,Website,Referral,
ORD1044356,CUST103908,2024-11-22,2024-11-22,2024-11-24,Laura White,Consumer,United Kingdom,Manchester,Europe,Delivered,3,2,Toys & Games|Electronics,51.7,10.33,15.65,8.27,65.29,5.07,Express,On Time,Credit Card,Paid,Marketplace,Organic Search,
ORD1044357,CUST119860,2026-04-21,,,Robert Miller,Small Business,Australia,Melbourne,Oceania,Cancelled,3,1,Beauty & Personal Care|Sports & Outdoors,209.54,0.0,0.0,20.95,230.49,78.3,Standard,Not Shipped,Bank Transfer,Refunded,Website,Paid Ads,
ORD1044358,CUST132341,2026-01-11,2026-01-12,2026-01-17,Nicole Wells,Consumer,United States,Houston,North America,Delivered,4,3,Electronics|Sports & Outdoors|Books,144.68,33.85,0.0,7.76,118.59,33.67,Standard,On Time,Credit Card,Paid,Mobile App,Email Marketing,
ORD1044359,CUST105355,2026-01-15,2026-01-15,2026-01-19,James Jones,Corporate,Canada,Toronto,North America,Delivered,2,2,Grocery,60.88,0.0,5.04,7.91,73.83,29.27,Standard,On Time,Credit Card,Paid,Website,Paid Ads,
ORD1044360,CUST115861,2026-02-08,,,Kelly Hahn,Consumer,Canada,Montreal,North America,Processing,4,2,Beauty & Personal Care,601.82,63.25,0.0,70.01,608.58,122.12,Standard,Not Shipped,Credit Card,Paid,Website,Referral,
ORD1044361,CUST104900,2024-06-12,,,Bryan Brewer,Consumer,United States,Chicago,North America,Cancelled,1,1,Apparel|Grocery,38.77,8.92,6.17,2.09,38.11,6.79,Standard,Not Shipped,Gift Card,Failed,Website,Email Marketing,
ORD1044362,CUST115288,2025-08-10,2025-08-11,2025-08-13,Catherine Mitchell,Corporate,United States,New York,North America,Delivered,3,2,Books|Apparel,74.32,18.82,7.11,3.88,66.49,11.64,Standard,On Time,Credit Card,Paid,Website,Paid Ads,SUMMER_SALE24
ORD1044363,CUST123078,2024-06-24,2024-06-25,2024-06-27,James Sutton,Consumer,United States,Chicago,North America,Delivered,2,2,Beauty & Personal Care|Books|Home & Kitchen,52.01,3.97,17.07,3.36,68.47,11.97,Express,On Time,Gift Card,Paid,Marketplace,Organic Search,
ORD1044364,CUST110614,2024-06-11,2024-06-12,2024-06-17,Jason Charles,Small Business,United States,Los Angeles,North America,Delivered,7,5,Sports & Outdoors|Electronics,127.91,35.09,7.0,6.5,106.32,10.8,Standard,On Time,Debit Card,Paid,Mobile App,Email Marketing,BLACKFRIDAY24
